AS_home_advan,AS_tournie_level,AS_left_hand_advan,AS_age,AS_fatigue,AS_rank_points,AS_serve.returnpt,AS_return.servept,AS_serve.returng,AS_return.serveg,AS_serve.returnpt_os,AS_return.servept_os,AS_serve.returng_os,AS_return.serveg_os,AS_serve.returnpt_hth,AS_return.servept_hth,AS_serve.returng_hth,AS_return.serveg_hth,AS_serve.returnpt_hth_os,AS_return.servept_hth_os,AS_serve.returng_hth_os,AS_return.serveg_hth_os,AS_serve.returnpt_co,AS_return.servept_co,AS_serve.returng_co,AS_return.serveg_co,AS_serve.returnpt_co_os,AS_return.servept_co_os,AS_serve.returng_co_os,AS_return.serveg_co_os,AS_matchw,AS_matchw_os,AS_hth_matchw,AS_hth_matchw_os,AS_matchw_co,AS_matchw_co_os,AS_tbw,AS_rank,V41.1,V42,V43,AS_win_lose_binary
0,1,0,-5.2019165,-24,-1878,0.637548424,0.333896298,0.783901283,0.179098661,0.63074847,0.320704698,0.780589953,0.155878649,0,0,0,0,0,0,0,0,0.635488313,0.318574537,0.782267601,0.142959293,0.641150357,0.317394945,0.806455741,0.148566123,0.402085165,0.353413655,0,0,0.347071583,0.381944444,0.444526084,-82,1,0,0,0
0,0,0,-9.908282,-72,4155,0.630332216,0.388648942,0.747871795,0.263980185,0.626968836,0.404219729,0.736611324,0.293351085,0.674432497,0.452722482,0.888888889,0.444444444,0.703703704,0.459016393,0.888888889,0.444444444,0.634429585,0.397793935,0.760567363,0.286981071,0.630732497,0.407606803,0.76709491,0.312462446,0.544585987,0.57348963,1,1,0.55290611,0.615384615,0.54518808,15,0,1,0,0
0,0,0,14.14099932,0,137,0.620063815,0.392969003,0.763729202,0.278843111,0.615502408,0.392493909,0.748848036,0.282349785,0,0,0,0,0,0,0,0,0.629140819,0.385236099,0.799049187,0.24737054,0.62667317,0.375874081,0.788839285,0.24155493,0.48849225,0.482490272,0,0,0.464285714,0.333333333,0.447058824,9,1,0,0,0
0,0,0,2.13278576,-86,-48,0.663297913,0.367741051,0.850304931,0.229876554,0.649959178,0.371031385,0.83227397,0.241278024,0,0,0,0,0,0,0,0,0.658173797,0.29905938,0.819080198,0.092957078,0.658173797,0.29905938,0.819080198,0.092957078,0.478873239,0.482758621,0,0,0.333333333,0.333333333,0.527027027,-10,0,1,0,1
0,1,0,3.63039014,29,2087,0.584906802,0.339600113,0.667981418,0.178930035,0.59849902,0.31872379,0.686632444,0.166933501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402173913,0.384615385,0,0,0,0,1,198,0,0,1,0
-1,0,0,-10.03148528,-26,-264,0.615509413,0.368715983,0.736493595,0.218284748,0.613545286,0.379014889,0.738979853,0.251221539,0.615384615,0.444444444,0.769230769,0.384615385,0,0,0,0,0.610362285,0.353349121,0.708965389,0.173111346,0.613689095,0.481763317,0.775862069,0.428571429,0.469273743,0.487804878,1,0,0.392307692,1,0.581395349,-18,0,1,0,0
0,1,1,-0.65708419,-37,-490,0.588361356,0.361398903,0.68991493,0.225749671,0.587313336,0.346299362,0.686233639,0.190967336,0.530048351,0.313945911,0.533333333,0.169071669,0.568965517,0.290322581,0.6,0.181818182,0.591152136,0.353790326,0.713351775,0.212964334,0.592928965,0.325136275,0.707675617,0.146520659,0.379086892,0.336346716,0,0,0.40475143,0.365384615,0.364297945,-8,1,0,0,0
1,0,0,-3.6550308,20,-165,0.617329957,0.361358267,0.719683014,0.192072634,0.610615427,0.38169939,0.701057763,0.231420602,0,0,0,0,0,0,0,0,0.623058691,0.356245116,0.729500218,0.173923311,0.614557571,0.380905554,0.717402185,0.228856099,0.484787499,0.528978841,0,0,0.448979592,0.466666667,0.608108108,-9,0,1,0,0
-1,1,0,10.16016427,29,430,0.633560051,0.383784854,0.783304422,0.246234638,0.623196422,0.381479711,0.763820826,0.246821924,0,0,0,0,0,0,0,0,0.638999992,0.417353797,0.82764892,0.30840551,0.647332488,0.413295319,0.808868096,0.313256622,0.626346313,0.620689655,0,0,0.8,0.692307692,0.612903226,37,1,0,0,1
0,1,0,5.23750855,-64,6440,0.620704884,0.425396856,0.727844534,0.341938282,0.600843647,0.422375039,0.693441858,0.338573214,0.710526316,0.528571429,0.846153846,0.583333333,0,0,0,0,0.625456176,0.438083209,0.742785043,0.363108364,0.574268833,0.467207549,0.659189296,0.413538934,0.644111119,0.614035088,1,0,0.711087486,0.739130435,0.601131542,39,0,1,0,1
0,0,0,0.95824777,0,633,0.640093043,0.391601225,0.782947352,0.280084305,0.648430317,0.39516297,0.798046731,0.286209667,0.635119562,0.404584369,0.815934066,0.279761905,0.635119562,0.404584369,0.815934066,0.279761905,0.642108131,0.399582534,0.787560623,0.288417168,0.644283828,0.38848256,0.780778104,0.262654291,0.595423412,0.602629657,1,1,0.616600791,0.54601227,0.508987286,22,1,0,0,1
0,0,1,13.9301848,78,66,0.635509452,0.388438776,0.776652745,0.259353586,0.64436604,0.380230754,0.792384509,0.235931669,0.597523219,0.344638243,0.766666666,0.174242425,0.642105263,0.38372093,0.833333333,0.166666667,0.635484812,0.396927547,0.783445476,0.286061476,0.667025173,0.38760057,0.849042377,0.228531598,0.517903723,0.527656478,0.5,1,0.5125,0.538461538,0.564954683,4,1,0,0,0
1,0,-1,3.19507187,0,29,0.673486526,0.33537773,0.839605629,0.159025656,0.669780323,0.338014045,0.834273927,0.164231925,0,0,0,0,0,0,0,0,0.680683941,0.290189091,0.897435898,0.065693431,0,0,0,0,0.524475524,0.490196078,0,0,0,0,0.647058824,3,1,0,0,1
0,1,0,-4.10951403,-35,2182,0.648311741,0.371062437,0.792510281,0.226755774,0.646830825,0.374674744,0.785309863,0.23243349,0,0,0,0,0,0,0,0,0.653945791,0.373407157,0.809630569,0.226749857,0.648372823,0.375444173,0.79783975,0.228564258,0.57268302,0.594594594,0,0,0.650704226,0.633093526,0.593023256,41,1,0,0,0
-1,0,0,-9.26214921,0,-602,0.615606343,0.34194822,0.752688436,0.147992276,0.605185435,0.371033222,0.752921276,0.247567364,0,0,0,0,0,0,0,0,0.658602923,0.336822958,0.819411241,0.160984779,0.670036864,0.339120236,0.851994234,0.209315699,0,0,0,0,0,0,0,-79,1,0,0,0
0,1,1,-0.89801506,73,-1795,0.594787949,0.364670181,0.693637025,0.219961642,0.616125928,0.352911059,0.714549486,0.19688025,0,0,0,0,0,0,0,0,0.587088116,0.354453162,0.680282798,0.188038661,0,0,0,0,0.46852123,0.705882353,0,0,0.43537415,0,0.518942731,-82,0,0,1,1
0,0,0,0.94729637,0,383,0.630242211,0.342758774,0.759902998,0.16249639,0.630358448,0.343516682,0.758304279,0.165855398,0,0,0,0,0,0,0,0,0.621173716,0.335514003,0.74082339,0.165673386,0.621403595,0.343711559,0.733566512,0.173362121,0.458942632,0.455602947,0,0,0.386363636,0.361111111,0.473684211,54,1,0,0,0
0,0,0,1.5523614,-182,-1130,0.655457491,0.325771488,0.792609219,0.166871984,0.658624369,0.331934667,0.797627066,0.177999452,0.709562714,0.32320639,0.908963586,0.131523379,0.652579365,0.318142919,0.863445379,0.097285068,0.664907195,0.3187455,0.821861912,0.162084423,0.664620978,0.309890399,0.820572841,0.130853412,0.524553571,0.527110501,0.666666667,0.5,0.524813896,0.492099323,0.552832463,-20,1,0,0,0
0,0,0,-10.37371663,-192,295,0.600584704,0.402692965,0.7193435,0.30661477,0.609601224,0.388059684,0.739364894,0.274679982,0.6875,0.523809524,0.875,0.555555556,0.6875,0.523809524,0.875,0.555555556,0.603464858,0.410803727,0.733051004,0.314344011,0.60413648,0.389687236,0.723910258,0.273079198,0.481390515,0.487804878,1,1,0.490909091,0.434782609,0.509803921,5,1,0,0,1
0,0,0,-2.39288159,0,912,0.66583073,0.377196941,0.83955804,0.244790681,0.666236365,0.410397026,0.871229055,0.303062959,0,0,0,0,0,0,0,0,0.674795403,0.368437244,0.878846505,0.215664776,0.696245734,0.44722855,1,0.418604651,0.61,0.747663551,0,0,0.681818182,1,0.553595658,60,0,1,0,0
0,1,-1,0.08213552,-156,5001,0.703692537,0.366266942,0.878675816,0.222100435,0.701729758,0.354015297,0.874396849,0.203275019,0,0,0,0,0,0,0,0,0.722753824,0.371656429,0.897348543,0.229431782,0.742991085,0.352497382,0.920183948,0.212441101,0.673267327,0.593607306,0,0,0.708737864,0.660377359,0.623582766,72,1,0,0,1
0,0,0,-5.53593429,-25,6,0.620611747,0.382570878,0.760172048,0.24192789,0.623662873,0.38519312,0.770256845,0.248081112,0,0,0,0,0,0,0,0,0.517588372,0.321823138,0.526315789,0.154109589,0.517588372,0.321823138,0.526315789,0.154109589,0.479338843,0.508474576,0,0,0,0,0.340659341,2,1,0,0,0
-1,1,0,-7.41957563,0,560,0.633994722,0.363441675,0.765489079,0.214709727,0.62190161,0.363440219,0.742558131,0.219005942,0,0,0,0,0,0,0,0,0.645004467,0.380530297,0.805704622,0.245845182,0.624870688,0.355109455,0.756622899,0.154864742,0.503986802,0.486007996,0,0,0.618181818,0.5,0.55,76,1,0,0,0
0,1,-1,1.17727584,-98,408,0.645858089,0.385292467,0.800626011,0.275906304,0.642809482,0.409714939,0.811596962,0.326342561,0.674698795,0.427184466,0.75,0.25,0,0,0,0,0.647754937,0.382023418,0.804649983,0.266868956,0.588530046,0.361637634,0.733804992,0.159662785,0.56880734,0.61878453,1,0,0.56587473,0.142857143,0.585663082,21,0,1,0,1
0,1,1,-1.63175907,82,-4350,0.623314503,0.347330773,0.762341647,0.204118137,0.648702037,0.323569637,0.80524351,0.185021753,0.701030928,0.225806452,0.875,0.058823529,0,0,0,0,0.617281384,0.333814138,0.744564643,0.180918394,0.727944004,0.256260954,0.976525822,0,0.40265754,0.418604651,0,0,0.350515464,0,0.460992908,-77,0,0,1,1
0,0,0,-6.67488022,-61,-1599,0.622722108,0.338552587,0.766400764,0.17657053,0.6197184,0.359973465,0.759136417,0.211321966,0,0,0,0,0,0,0,0,0.631274487,0.355041135,0.774591276,0.18594745,0.623021049,0.367502222,0.764050401,0.195634917,0.435294118,0.523992322,0,0,0.557142857,0.636363636,0.449586777,-21,0,1,0,0
0,0,0,-12.06023271,-30,823,0.658835661,0.358503965,0.84030993,0.217186671,0.622320097,0.354898077,0.789590403,0.212899115,0,0,0,0,0,0,0,0,0.641851612,0.364142393,0.862875241,0.222646061,0,0,0,0,0.571428571,0.405405405,0,0,0.5,0,0.405904059,407,0,1,0,1
0,1,0,2.30253251,108,-795,0.639213792,0.361015128,0.772192408,0.211654802,0.610160178,0.350637945,0.71896778,0.187630619,0.617349619,0.338119591,0.764285714,0.157142857,0,0,0,0,0.643120677,0.365255138,0.780073836,0.218496822,0.610452864,0.357451595,0.727136087,0.198480609,0.477566072,0.370945946,0.5,0,0.517287952,0.315789474,0.568425308,-3,0,1,0,0
0,0,1,-2.98151951,56,-911,0.614989708,0.373104211,0.730584449,0.223054728,0.615662253,0.396613178,0.726960225,0.265685514,0,0,0,0,0,0,0,0,0.611623054,0.392576772,0.723207905,0.24837737,0.631918891,0.460605799,0.775550472,0.417749895,0.419087137,0.459234609,0,0,0.424836601,0.666666667,0.40511727,-129,0,1,0,1
0,1,1,-2.66119097,0,2292,0.662559412,0.408246285,0.824979975,0.320030088,0.669959546,0.392726197,0.827084885,0.282666163,0,0,0,0,0,0,0,0,0.681680605,0.406875922,0.858954443,0.322877934,0.71763338,0.411777294,0.944646338,0.303515914,0.66465135,0.759849906,0,0,0.71541502,1,0.551020408,40,1,0,0,1
0,0,0,6.47775496,103,-1325,0.630867781,0.371372487,0.77051566,0.246246261,0.637221812,0.370340037,0.774320713,0.240529503,0.581395349,0.304347826,0.642857143,0.133333333,0.581395349,0.304347826,0.642857143,0.133333333,0.622983232,0.357114073,0.761179494,0.223100232,0.636116979,0.356592645,0.76818657,0.224449631,0.453173305,0.446516192,0,0,0.356347439,0.370044053,0.365820179,-26,1,0,0,0
0,1,1,-2.03148528,69,-250,0.635057375,0.349629013,0.772026541,0.205797968,0.635350448,0.326855108,0.763837184,0.148560593,0,0,0,0,0,0,0,0,0.610434658,0.312406874,0.714164913,0.138189797,0.60493724,0.272676843,0.702864976,0.034632976,0.431578948,0.367305752,0,0,0.242718447,0.052631579,0.5,-14,1,0,0,0
-1,0,0,-6.86652977,101,-721,0.633315475,0.373065225,0.781669055,0.241403106,0.61698309,0.371971555,0.749104316,0.254416617,0,0,0,0,0,0,0,0,0.621670537,0.376309971,0.771634588,0.262716767,0.553389081,0.410985262,0.645390071,0.372093023,0.386877017,0.368852459,0,0,0.357142857,0.5,0.426523298,-35,0,1,0,1
0,0,0,-7.05270363,0,339,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,86,0,0,1,1
0,0,0,-3.6550308,-23,-358,0.618921977,0.357966498,0.746250254,0.23273513,0.616209918,0.35239635,0.726968715,0.219390125,0,0,0,0,0,0,0,0,0.608537884,0.36706048,0.724819134,0.256488831,0.604413187,0.366384515,0.721313477,0.250933586,0.402061856,0.376100629,0,0,0.34375,0.352941177,0.392638037,-37,1,0,0,0
0,1,0,7.29637235,-20,415,0.646822843,0.34418501,0.776410746,0.175859296,0.655687555,0.346734089,0.798899209,0.181707333,0.637532221,0.259421417,0.790849673,0.0625,0.670584046,0.291306039,0.852941176,0.09375,0.648006824,0.342257316,0.781172775,0.170139607,0.657223271,0.339820547,0.809175229,0.16741192,0.498337643,0.522922636,0.333333333,0.5,0.488808664,0.528243327,0.514285714,2,1,0,0,1
1,0,-1,-13.37713895,0,-580,0.66537896,0.307569989,0.83284912,0.091312619,0.653063245,0.334593299,0.814511876,0,0,0,0,0,0,0,0,0,0.764948454,0.340703073,1,0,0.764948454,0.340703073,1,0,0.535353535,0,0,0,0,0,0.58,-161,0,1,0,0
0,0,0,-3.75359342,0,463,0.64039279,0.363037521,0.788669559,0.203160508,0.631987631,0.35680876,0.768743509,0.199351728,0,0,0,0,0,0,0,0,0.659190852,0.360911195,0.827844753,0.181518232,0.657680302,0.357161312,0.821423827,0.187343753,0.587301587,0.553191489,0,0,0.695652174,0.636363636,0.614003591,45,1,0,0,1
0,1,0,8.39151266,-133,-3030,0.641929128,0.378357162,0.753675388,0.255365458,0.646400259,0.38952446,0.762463241,0.283156377,0.644661737,0.386958315,0.821022727,0.304166667,0.630977554,0.417178987,0.791666667,0.338888889,0.651145481,0.381295794,0.778251912,0.269083926,0.652338429,0.397551874,0.770251691,0.297004649,0.513901605,0.530075188,0.75,0.666666667,0.520404935,0.560637123,0.544749095,-12,1,0,0,1
0,0,0,1.33880904,0,-212,0.619996816,0.364356601,0.756578371,0.205377018,0.617599334,0.382859864,0.740706445,0.25140106,0.621947674,0.333405797,0.822649572,0.177631579,0.6625,0.376811594,0.923076923,0.25,0.609436535,0.344080187,0.740779288,0.181171335,0.583790561,0.37966415,0.671585164,0.245299477,0.403240324,0.432432432,0.5,1,0.218978102,0.3,0.503891051,-38,0,1,0,0
0,0,0,-3.26078029,0,113,0.617140631,0.361451247,0.741637966,0.191383997,0.610206615,0.34491345,0.73465425,0.145154351,0.5,0.339285714,0.555555556,0.111111111,0,0,0,0,0.60009198,0.360957262,0.706801676,0.202589982,0.546499392,0.300896057,0.592924184,0.125572199,0.445986125,0.217917676,0,0,0.346534653,0,0.492359932,7,1,0,0,0
0,0,0,2.63381245,0,-598,0.646447159,0.358596878,0.839825851,0.233307567,0.676149163,0.355815273,0.868070116,0.173340795,0,0,0,0,0,0,0,0,0.694852941,0.448979592,1,0.329896907,0,0,0,0,0.472361809,0,0,0,1,0,0,-274,0,0,1,0
0,0,0,13.18275154,0,513,0.663144757,0.407453572,0.876984795,0.281244596,0.669532439,0.397896043,0.882781634,0.272131169,0,0,0,0,0,0,0,0,0.659872908,0.420002334,0.785714286,0.364847716,0.689582007,0.495431472,0.820895522,0.50955414,0.75,0.620689655,0,0,1,1,0.571428572,129,0,1,0,1
0,1,0,14.39014374,0,-316,0.637017103,0.366842026,0.785074836,0.22357829,0.630626322,0.377897868,0.770430342,0.246628306,0,0,0,0,0,0,0,0,0.632969579,0.341005214,0.772751286,0.159138329,0.637991669,0.345043726,0.807931287,0.134577581,0.475263921,0.499706055,0,0,0.272727273,0.272727272,0.539473684,-43,1,0,0,0
0,1,0,3.50444901,0,-812,0.645921216,0.372785084,0.7946718,0.231433375,0.688219892,0.370129697,0.90023704,0.219385629,0,0,0,0,0,0,0,0,0.666415995,0.383687741,0.856784568,0.250727844,0.676834661,0.37134864,0.908356222,0.205482107,0.489361702,0.604316546,0,0,0.543478261,0.333333333,0.487804878,-28,1,0,0,1
0,0,1,-1.51403149,0,427,0.643648354,0.380460474,0.787463492,0.240824971,0.682072536,0.381095887,0.929865212,0.239734599,0,0,0,0,0,0,0,0,0.761420649,0.374558303,1,0.202531645,0,0,0,0,0.613861386,0.612903226,0,0,0,0,0.448979592,53,1,0,0,1
0,0,0,0.38329911,65,-1078,0.644898965,0.340702603,0.782518859,0.181129686,0.643518492,0.343095471,0.78090392,0.187341006,0,0,0,0,0,0,0,0,0.66315072,0.338983497,0.832140679,0.173643939,0.665974511,0.336311281,0.842104659,0.169931654,0.414997432,0.425,0,0,0.525773196,0.535714286,0.493723849,-66,1,0,0,0
0,0,0,-1.98220397,-37,132,0.628344501,0.372937693,0.771279854,0.243250564,0.639988676,0.366916135,0.800159831,0.241415054,0.520230608,0.460059955,0.580952381,0.411904762,0,0,0,0,0.622956749,0.373540383,0.760353089,0.252976208,0.631406363,0.363133924,0.766792085,0.225129273,0.516483516,0.571906355,0.5,0,0.540166205,0.545454545,0.473741202,14,1,0,0,0
0,0,0,-9.98220397,65,-1993,0.620424906,0.364492104,0.737491445,0.211928199,0.624645397,0.37238003,0.753816914,0.230357551,0,0,0,0,0,0,0,0,0.624063914,0.329580878,0.763548099,0.122601416,0.613296654,0.323389926,0.780730897,0.12588513,0.39748954,0.456,0,0,0,0,0.481481481,-117,1,0,0,0
0,0,0,-0.36413415,73,-751,0.594685219,0.364849995,0.695975157,0.20080494,0.591435391,0.375933008,0.69831789,0.223286532,0.600455569,0.432039157,0.717171717,0.35,0.627956081,0.525609756,0.742424242,0.525,0.608810378,0.37697347,0.720736431,0.211322254,0.594759502,0.382037779,0.704477612,0.205323195,0.313131313,0.442477876,0.666666667,1,0.4,0,0.333333333,-60,0,1,0,1
0,0,0,2.28884326,0,-140,0.628241115,0.369783786,0.799113582,0.216430599,0.618061627,0.388436656,0.775759927,0.25326888,0,0,0,0,0,0,0,0,0.59228499,0.337453685,0.705360979,0.111452028,0.538111912,0.332342837,0.591758505,0.138613861,0.432225063,0.43902439,0,0,0.25,0,0.300613497,-33,0,1,0,0
0,1,0,6.2861054,31,-1355,0.633740816,0.391311789,0.767754043,0.284206948,0.608289771,0.396517102,0.720386249,0.300707388,0.651761152,0.469063356,0.872307692,0.438827839,0.647624795,0.494695989,0.82051282,0.492063492,0.628428604,0.390478557,0.756102241,0.276677529,0.597325522,0.404930364,0.691740547,0.310274707,0.543549919,0.514705882,0.8,0.666666667,0.542564465,0.510670732,0.573359074,-6,0,1,0,0
0,0,0,8.83504449,-10,-425,0.604507512,0.387377459,0.701918089,0.259842928,0.609093445,0.374939848,0.719716668,0.232824596,0,0,0,0,0,0,0,0,0.596525038,0.388701116,0.69813124,0.265874436,0.609596307,0.364481864,0.745192464,0.231306188,0.523491879,0.492344883,0,0,0.532091097,0.483870968,0.555041629,-8,1,0,0,1
0,0,0,-3.64681725,18,-117,0.618188811,0.346458472,0.728328025,0.187831236,0.620288905,0.342210113,0.731679843,0.190928389,0,0,0,0,0,0,0,0,0.611703276,0.33024872,0.720625767,0.152010316,0.608269444,0.322274738,0.719365904,0.15467982,0.400949714,0.403385049,0,0,0.315545243,0.313559322,0.443622921,-7,1,0,0,0
0,1,1,7.6550308,159,-785,0.6212578,0.379558648,0.736047919,0.251254043,0.630227411,0.366903299,0.752824154,0.225376127,0.513368984,0.288333334,0.568181818,0.05,0.517647059,0.316666667,0.636363636,0.1,0.640580738,0.382322498,0.770772443,0.255193985,0.664482207,0.359323087,0.818374331,0.190630681,0.465047164,0.444657403,0,0,0.526726058,0.538461539,0.499217527,-20,1,0,0,0
0,1,0,5.76043806,0,190,0.615260756,0.376693587,0.763442809,0.248129013,0.618703386,0.37737602,0.775209633,0.255232176,0.512820513,0.265306122,0.5,0.111111111,0,0,0,0,0.603264388,0.35673575,0.768393021,0.201512619,0.623904882,0.343408478,0.799156644,0.178604651,0.454284346,0.413043478,0,0,0.363636364,0.285714286,0.567010309,25,0,1,0,0
0,0,0,-8.95824778,-213,1501,0.604080178,0.366690302,0.689912734,0.230247723,0.579307654,0.371856306,0.633555926,0.259261741,0,0,0,0,0,0,0,0,0.635137817,0.376230654,0.780075188,0.314453125,0.616763783,0.306569343,0.714285714,0.217391304,0.47163515,0.406779661,0,0,0.6,0.5,0.52,329,0,1,0,0
0,1,0,-0.8733744,78,-3930,0.636850798,0.34870498,0.776787135,0.191165438,0.640075396,0.352686417,0.783104698,0.198054829,0.623507086,0.314834037,0.740909091,0.091774892,0.633087561,0.311399689,0.738636363,0.090909091,0.638383581,0.349416029,0.79032746,0.193174499,0.630468288,0.345746892,0.773189309,0.183876105,0.421973408,0.424557311,0,0,0.403663501,0.372585096,0.463406575,-31,1,0,0,0
0,0,0,-13.24845996,14,4036,0.658874186,0.392317497,0.807186504,0.269447176,0.664221079,0.384843702,0.822698454,0.256719889,0.647945011,0.420999935,0.883116883,0.339348152,0.671153846,0.480850445,0.892857143,0.517857143,0.676501897,0.401741332,0.845576014,0.284876547,0.680174413,0.396958052,0.859019488,0.268908512,0.641012397,0.622641509,0.75,1,0.733984799,0.745762711,0.609022557,56,1,0,0,0
1,0,0,-8.39425051,0,-113,0.675498635,0.373634588,0.871891779,0.222101881,0.668284277,0.376207052,0.883062901,0.238323439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-44,1,0,0,1
0,0,0,12.98562628,-65,1161,0.672031354,0.318878051,0.815426677,0.106411578,0.674508575,0.328056563,0.813359017,0.121787092,0.748093786,0.373975681,0.892045454,0.2,0.748093786,0.373975681,0.892045454,0.2,0.669370331,0.313115277,0.797807555,0.089694577,0.654274307,0.344046258,0.79994584,0.132569753,0.590419162,0.643902439,1,1,0.628865979,0.692307692,0.51048951,47,1,0,0,0
0,1,0,4.24640657,-119,965,0.623262987,0.396179465,0.757159286,0.294723166,0.609103966,0.408793371,0.737206168,0.320526545,0.47506104,0.346345515,0.392857143,0.118055556,0.524590164,0.406976744,0.5,0.111111111,0.627476343,0.391875716,0.767231874,0.28223836,0.593447194,0.45273921,0.715650672,0.410263256,0.518145368,0.503396227,0,0,0.54248366,0.666666667,0.457142857,28,0,1,0,1
0,0,0,4.60232717,0,1197,0.655858681,0.358303574,0.814509377,0.215067553,0.657140459,0.362114827,0.809818155,0.219719577,0.653846154,0.472440945,0.823529412,0.470588235,0,0,0,0,0.666223005,0.37492054,0.819424486,0.247819014,0.67355907,0.40381616,0.803706539,0.297140021,0.595463138,0.573062262,1,0,0.685990338,0.705882353,0.541597338,34,1,0,0,0
1,0,0,6.11909651,32,1233,0.642325018,0.384307803,0.777120232,0.259842135,0.640189108,0.383048508,0.766260233,0.259632457,0.709677419,0.469135802,0.9,0.4,0,0,0,0,0.653978096,0.387778805,0.797617913,0.266614129,0.643590877,0.384485879,0.762859866,0.277332934,0.546354338,0.51908397,1,0,0.571428571,0.483870967,0.545006165,20,1,0,0,0
0,1,0,-2.64202601,0,1775,0.644312128,0.354832461,0.781551815,0.204983099,0.618784913,0.358095291,0.765971327,0.187649566,0.577144917,0.270833333,0.651515151,0.090909091,0,0,0,0,0.646275172,0.35337192,0.786906106,0.197367486,0.648407736,0.355832166,0.830268103,0.161710837,0.479212254,0.387096774,0,0,0.498771499,0.333333333,0.49249659,23,0,1,0,0
0,0,0,-10.94045175,-35,891,0.658676495,0.391149785,0.809508408,0.265954763,0.640555914,0.397883643,0.770023111,0.296807177,0.741935484,0.56,1,0.636363636,0.741935484,0.56,1,0.636363636,0.660033452,0.387612472,0.81283602,0.245385517,0.616719124,0.340055277,0.768815497,0.179024488,0.542372881,0.480491716,1,1,0.53125,0.285714286,0.488888889,70,0,1,0,1
0,1,-1,-10.88021902,45,-1935,0.599189986,0.354681187,0.682909159,0.226010085,0.578077407,0.364572603,0.632647736,0.252892053,0.532291329,0.284722222,0.536904762,0.094444444,0.456140351,0.2,0.285714286,0,0.604505831,0.34810706,0.689946513,0.212074384,0.592546949,0.361467906,0.670962379,0.2521626,0.458316948,0.462885738,0,0,0.441830065,0.460869565,0.52631579,-1,0,1,0,0
0,1,0,3.02532512,0,-144,0.628726453,0.35867525,0.77761451,0.203994397,0.620689302,0.33932151,0.762545243,0.162924365,0,0,0,0,0,0,0,0,0.60917493,0.35994722,0.754112436,0.208651959,0.557638151,0.362266202,0.624182084,0.208109717,0.403837369,0.375,0,0,0.295774648,0.25,0.544747082,-25,1,0,0,0
0,0,0,-0.45995894,0,-1164,0.601630143,0.378739847,0.71141707,0.222295446,0.593005911,0.39770021,0.697140083,0.251846588,0,0,0,0,0,0,0,0,0.609199749,0.36919063,0.731785263,0.216456507,0,0,0,0,0.427680798,0.291139241,0,0,0.454545455,0,0.314285714,-89,0,1,0,1
0,1,0,12.50650239,0,1498,0.676352569,0.317378335,0.825418489,0.119606988,0.715372226,0.288008274,0.896188156,0.081870309,0.75,0.397058824,0.909090909,0.272727273,0,0,0,0,0.682021054,0.325715329,0.849910931,0.138311663,0,0,0,0,0.590909091,0.694444445,1,0,0.62962963,0,0.565068493,107,0,0,1,1
0,0,0,2.09445585,0,-438,0.662153423,0.357295168,0.818849755,0.229462166,0.667572906,0.289816888,0.859596393,0.058395268,0,0,0,0,0,0,0,0,0.642290023,0.347343926,0.777796914,0.214381866,0,0,0,0,0.425887265,0,0,0,0.329268293,0,0.485148515,-33,0,0,1,0
0,1,-1,0.03832991,192,-1303,0.619747566,0.341958333,0.745903818,0.171994663,0.619103105,0.347439767,0.741607342,0.185016017,0,0,0,0,0,0,0,0,0.632415425,0.316900273,0.815912768,0.057595392,0.650680108,0.316134881,0.871113177,0.076263108,0.391608391,0.417739628,0,0,0,0,0.466019418,-111,1,0,0,0
1,0,0,3.34839151,41,-1550,0.618978618,0.336221528,0.744953195,0.171273066,0.655973553,0.322601859,0.799054979,0.145674847,0,0,0,0,0,0,0,0,0.635992756,0.333823483,0.781204902,0.170965426,0.757154119,0.342857171,0.943548385,0.184931497,0.414540816,0.47311828,0,0,0.419463087,0.5,0.452380953,-76,0,0,1,0
0,0,0,4.27652293,-44,-575,0.61795427,0.361752547,0.77528948,0.224081177,0.617593862,0.367140947,0.766172094,0.230221216,0,0,0,0,0,0,0,0,0.616402554,0.368973401,0.763553901,0.236923668,0.617947414,0.384020654,0.770601521,0.280326251,0.415458937,0.393700788,0,0,0.411764706,0.4,0.545454545,-82,0,1,0,0
-1,0,0,1.74401096,7,930,0.663031956,0.347347467,0.809076855,0.179106552,0.662007077,0.348113687,0.804105954,0.183628793,0.741162889,0.311305267,0.962184874,0.085303667,0.73037518,0.300636008,0.952731093,0.091923701,0.66848208,0.348082106,0.828774884,0.169767183,0.679193793,0.344004352,0.843889934,0.16232374,0.518782561,0.509803922,0.8,0.75,0.56870229,0.596491228,0.490237212,9,1,0,0,0
0,0,0,6.72416153,-19,1077,0.688909667,0.358587275,0.875225454,0.246094164,0.691569759,0.350712219,0.875439845,0.231851502,0.695945946,0.361111111,0.916666667,0.166666667,0.695945946,0.361111111,0.916666667,0.166666667,0.694748073,0.372625826,0.900452438,0.281453498,0.710421411,0.365532608,0.913096228,0.271969427,0.520295203,0.487218045,1,1,0.587719298,0.56,0.501557632,24,1,0,0,0
